variant,dist,tp,sl,atr_mult,time_stop,ma,breakeven,trades,win_rate,profit_factor,expectancy_per_trade,avg_win,avg_loss,max_drawdown,sharpe_like,sortino_like,time_in_market,trades_per_year,total_pnl
base,0.05,0.12,0.1,1.5,20,220,False,23,0.6521739130434783,2.390175145970228,42.31486319443764,111.55517566401896,87.51072268602735,-202.6973026973024,0.3872476130510228,0.888949841616053,0.106060606060606,3.979512079583136,973.2418534720656
base,0.03,0.12,0.1,1.5,30,220,False,25,0.64,2.3687924676339884,41.77371646500136,112.95684340302353,84.77406475814914,-202.6973026973024,0.3870804978742871,0.8928763526880669,0.1354166666666666,4.32555660824254,1044.3429116250345
base,0.07,0.1,0.08,1.5,20,220,False,26,0.6538461538461539,2.36030785551314,37.30085618042113,98.98620465961348,79.21591316916441,-162.7572427572424,0.3988892342953079,0.8959902267778223,0.0795454545454545,4.498578872572241,969.8222606909496
base,0.05,0.1,0.1,1.5,20,220,False,29,0.6896551724137931,2.3558773969999773,37.41946132635659,94.2752728569054,88.92678651930743,-208.69130869130797,0.3976106065864708,0.821997769472965,0.1027462121212121,5.0176456655613455,1085.1643784643409
base,0.07,0.1,0.08,1.5,30,220,False,26,0.6538461538461539,2.345176976987135,36.88595397905952,98.35164835164863,79.21591316916441,-162.7572427572424,0.3955636650849429,0.8848992546694698,0.0795454545454545,4.498578872572241,959.0348034555476
base,0.07,0.1,0.08,1.5,45,220,False,26,0.6538461538461539,2.345176976987135,36.88595397905952,98.35164835164863,79.21591316916441,-162.7572427572424,0.3955636650849429,0.8848992546694698,0.0795454545454545,4.498578872572241,959.0348034555476
base,0.05,0.12,0.1,2.0,20,220,False,22,0.6818181818181818,2.3359642341749494,43.08123698571148,110.4818515417474,101.34865134865116,-202.6973026973024,0.3784377330919501,0.8068126229877679,0.1084280303030303,3.8064898152534345,947.7872136856528
base,0.1,0.1,0.1,2.0,20,220,False,17,0.7058823529411765,2.329029078363736,39.61626608685457,98.35164835164863,101.34865134865122,-104.34565434565388,0.3759998994510848,0.7408810241525088,0.0501893939393939,2.941378493604927,673.4765234765275
base,0.1,0.1,0.1,2.0,30,220,False,17,0.7058823529411765,2.329029078363736,39.61626608685457,98.35164835164863,101.34865134865122,-104.34565434565388,0.3759998994510848,0.7408810241525088,0.0501893939393939,2.941378493604927,673.4765234765275
base,0.1,0.1,0.1,2.0,45,220,False,17,0.7058823529411765,2.329029078363736,39.61626608685457,98.35164835164863,101.34865134865122,-104.34565434565388,0.3759998994510848,0.7408810241525088,0.0501893939393939,2.941378493604927,673.4765234765275
base,0.03,0.12,0.1,1.5,45,220,False,24,0.625,2.326216134207969,42.16077466674321,118.3216783216786,84.77406475814914,-202.6973026973024,0.3812067380649775,0.8902498298577474,0.1339962121212121,4.152534343912838,1011.8585920018368
base,0.03,0.1,0.1,1.5,30,220,False,33,0.6666666666666666,2.3228714597804005,37.34073419601503,98.35164835164863,84.68109411525215,-208.69130869130777,0.3987213894732022,0.8430793223190747,0.1235795454545454,5.709734722880152,1232.244228468496
base,0.03,0.1,0.1,1.5,45,220,False,33,0.6666666666666666,2.3228714597804005,37.34073419601503,98.35164835164863,84.68109411525215,-208.69130869130777,0.3987213894732022,0.8430793223190747,0.1235795454545454,5.709734722880152,1232.244228468496
base,0.03,0.1,0.1,1.5,20,220,False,33,0.6666666666666666,2.300285504920829,36.4210036783659,96.64651322993215,84.0300154247666,-208.69130869130777,0.3916106136069563,0.8217779964586738,0.1235795454545454,5.709734722880152,1201.8931213860749
base,0.07,0.1,0.08,2.0,20,220,False,26,0.6538461538461539,2.2975806049221794,36.55222641560916,98.98620465961348,81.3786213786212,-162.7572427572424,0.3854991980999008,0.8548438998374261,0.0795454545454545,4.498578872572241,950.3578868058386
base,0.07,0.1,0.08,2.0,30,220,False,26,0.6538461538461539,2.2828518427585576,36.13732421424754,98.35164835164863,81.3786213786212,-162.7572427572424,0.3821572513679093,0.8440205142843208,0.0795454545454545,4.498578872572241,939.5704295704364
